health,fatigue,alcohol,emotion,safety_knowledge,experience,skill,accident_history,violation_history,distance,stay_time,overlap,authorized,ppe_fastened,protection_eff,visibility,sign_visible,alert_perceptible,hazard_type,impact_range,stability_margin,device_abnormality,sensor_coverage,alarm_effect,wind_speed,illumination
0.8696269790906204,0.4159121073083598,否,0.8251585878424931,0.5246620403864353,0.31501566590422475,中级,无,无,4.985601408116054,30.39767486374386,0.15543905814813622,是,是,0.49650475611524053,0.49905096641170194,是,是,深基坑,2.5368923713770393,0.6701852289902429,0.18127210511496883,0.7943238635184877,0.7335741262666409,0.8017381533095442,0.6271913812530789
0.15322273089912408,0.12031037868047427,是,0.8539076488319701,0.5168693210085135,4.2234376143889465,高级,无,无,0.9732401548535563,32.37760367638849,0.19585314494750208,是,是,0.9085418158107863,0.442396687003064,是,是,高支模,9.323863365270471,0.5564276036732876,0.07892499117578824,0.7283231708365714,0.7800071897493195,2.0225610567044767,0.46796544124891865
0.34817996054785955,0.19069170781224543,否,0.6450691638145052,0.792787963458138,1.589985349759375,高级,无,1次,5.636503325367812,59.9978094666053,0.08903051606391098,是,是,0.8114703475951272,0.6754463011825829,是,是,车辆,14.881400012287273,0.7835697716158816,0.16011557609109067,0.8615249642003913,0.8668490363362672,3.7549192284643773,0.4340343581252376
0.4294935284348354,0.2494345257684494,否,0.6729630104483184,0.5914855937236672,8.819519720227344,初级,无,1次,0.40475546702509746,23.39548312097873,0.1267474009642603,是,是,0.15799469748910447,0.7428284664700948,是,是,深基坑,1.1020696184173246,0.5229332675991389,1.4216314585664847e-12,0.5616113593548818,0.6339669873301471,1.2038924550307495,0.8364262348116419
0.5979400712244339,0.41967168638036634,否,0.7649184191652627,0.42016618691491026,4.523552389079788,高级,无,无,6.54189487133408,32.89518078202202,0.10209147537178546,是,是,0.5110790167952362,0.9333986512503646,是,是,深基坑,17.467667305667117,0.4692050472815696,0.013442554017128924,0.9333821986442635,0.7328760387738094,3.68025832261138,0.4754672938789811
0.3410043252380509,0.6748556934867862,否,0.7196923430686266,0.4863483917979053,16.782996590110862,中级,无,无,8.217251879104879,39.476282088081135,0.01796811162122496,是,是,0.7908412535288355,0.5774858796687341,是,是,车辆,9.441165578904817,0.679217761596784,0.0,0.9225862786540249,0.7933943581257908,4.902954197225822,0.7678015238344374
0.8230695386405825,0.6015132342502685,否,0.6657012495681103,0.6251697847234695,0.04359291504081782,初级,无,无,2.2353394495439716,10.92091313059681,0.5778649696707023,是,是,0.4711614332758998,0.7820029248829536,是,是,塔吊,5.487591034156237,0.704493554733566,0.21709640369667033,0.8390667773026255,0.80743369462223,4.09984062608516,0.8340612442896093
0.4085330936910739,0.24902884770133477,否,0.7692299238200241,0.5102222622482203,7.988141837404376,中级,无,无,7.182585807458963,33.79334605260833,0.16557940176164804,是,是,0.22222033897316704,0.4761963390211375,是,是,深基坑,20.7124971767448,0.8077443381546041,0.23315155184214603,0.7229089565357765,0.8013757751413172,2.659313631341892,0.8671647572265534
0.7129893613630066,0.3930109322689198,否,0.8357750714780094,0.5801753329387448,0.21946995115357482,初级,1次,无,6.82092005823506,11.173596509437319,0.0057579678813275996,是,是,0.6190585413046117,0.7834977572433561,是,是,塔吊,5.649077237323936,0.8265733534976641,0.1988261502143436,0.7301137890492735,0.27275233695954476,2.3170394630845284,0.27498087629658596
0.831087395770784,0.34097135794348676,否,0.6647537139161899,0.5835859268211809,4.166653637286434,初级,无,1次,1.1357115235296078,30.90334052429286,0.03467576570502224,是,是,0.6430626625859617,0.8324678258800033,是,是,配电箱,15.975414728151362,0.6237754578180001,0.4418356942203322,0.5390527120918375,0.9396374873744422,2.546035965899306,0.55803892404849
0.5541919661974026,0.4764768092925915,否,0.6773456942498866,0.607934673046021,5.036091709965652,初级,1次,无,1.9174937295611016,63.02675570218375,0.1448849718845856,是,是,0.5217691351006829,0.7380421906061583,是,是,高支模,27.21999262016009,0.06985973415692132,1.2113614455782358e-12,0.9304942639419238,0.6370205140906519,2.882030454386384,0.4396792003566209
0.4101180564759219,0.4569532813687088,否,0.6524620300521994,0.5733311905827911,13.25746763327505,高级,无,1次,1.56336505926447,10.448866636109344,0.07907995408919136,是,是,0.19900355562816704,0.8206615882269633,是,是,深基坑,2.608189678185018,0.5560298255276843,0.5703905224776502,0.8258147134519244,0.8303367781670521,1.3597054945297504,0.8576184472304456
0.7778563231147368,0.3865232830176824,否,0.6932348346904074,0.5971148218069688,1.9098788326312455,高级,1次,1次,4.165431355650071,19.754737735756702,0.5302652586899137,是,是,0.28019834065884036,0.5625397760110732,否,否,深基坑,7.747765177477236,0.7447499952093308,0.10620544838018767,0.8459986540921302,0.4763661593517596,3.053383415007484,0.7877289048890554
0.6243373202575516,0.1480859141818774,否,0.6052806712774215,0.48955776520770933,2.680918790565703,初级,无,1次,5.828805449127685,66.85614660850209,0.07231864058532618,是,是,0.582777726395809,0.6668636396148948,是,否,高支模,3.062140555170516,0.599588762979025,0.32368483478877397,0.8666984419250052,0.5871545547046839,1.2933073653440799,0.23199660640725908
0.9098431031903335,0.12361712995074906,否,0.6848219193380652,0.5720451014148139,4.118353287682454,中级,无,1次,2.3184717950061895,114.41880197123152,0.5854512245393801,是,是,0.16579001814093108,0.3613623906523741,是,是,塔吊,6.22481378333576,0.5577333564775452,1.769111234735346e-12,0.7942759316022319,0.7364034718349134,5.577064764486021,0.47166342493175367
0.5578169479743327,0.12673580881092245,否,0.6399263671926927,0.544815442414197,6.7478834918632815,无证,≥2次,≥2次,1.0504831754951738,54.706582123019594,0.18073160782121994,是,是,0.15623475103153445,0.671703323678386,是,是,深基坑,4.4389809774295825,0.4441292885153787,0.6595109387632927,0.9796300599576179,0.9067167044616563,2.9799993968849114,0.2560239984808062
0.8123698601959459,0.4334403614101922,否,0.7813692970512449,0.6340910305273639,2.284479262335879,高级,无,1次,2.389384681300726,19.176750390766625,0.0824621870186537,是,是,0.20501362092544026,0.7761823477760798,是,是,车辆,5.295035926223382,0.9755491103747808,0.0,0.7233428611833621,0.6629472303225821,5.39584221286401,0.49529518141016027
0.5988652955032681,0.5349671738508682,否,0.8038814560847268,0.5973514250101868,4.690447338476279,中级,无,无,9.029751717753243,43.25533368183009,0.024460127933631393,是,是,0.8302165837999926,0.5538921730734934,是,是,塔吊,23.91736515642264,0.16040715811483394,0.2745184172275405,0.8652275504907422,0.7970321471543294,4.996142313773185,0.6562156124654169
0.7631929070847463,0.3952337989057812,否,0.5868165605834404,0.5437990440838364,0.2979648769248609,初级,无,无,2.2900455820490606,26.84104838119004,0.022859100048988237,否,是,0.6173665977168146,0.4758428181034094,是,是,车辆,16.229106759266283,0.5681199867112064,0.4313338177999876,0.867404717152318,0.17447889612512585,0.9031216140790499,0.6841769170458114
0.7490953828892066,0.494690981504487,否,0.7924965119496943,0.6150055015828354,29.49786707234749,初级,无,1次,1.1584906818461604,13.65847967705765,0.20405699814863265,是,是,0.6227318858803467,0.48759789843930346,是,否,高支模,2.4540334915557223,0.6080412903310465,0.23714107825971015,0.7263112029577801,0.39243424282300526,2.966257307564492,0.7372487721993535
0.8151791220234215,0.3833804937973576,否,0.7090483200400383,0.7902544525133955,0.20086379462173692,中级,无,1次,6.646222889248747,12.923848694293127,0.5291296322800998,是,是,0.35466163798513184,0.47895241799208776,是,是,车辆,2.2304156603946788,0.7790590700683301,0.6041362044504488,0.9257544250677481,0.5068907814865,5.346823082679374,0.7614936599056038
0.6008504226531842,0.3842802797291596,否,0.6541653150302834,0.6669307516375665,14.584934982650914,无证,无,无,9.533673014084343,8.07136192014235,0.23627383181695477,是,否,0.6447795094328173,0.8030202647808213,是,否,高支模,17.69769155705877,0.97965470750591,0.0,0.7984495418338293,0.8476290208096783,3.2551862531862987,0.5046200238904696
0.5874458675672434,0.12259006273500049,否,0.7060716736513627,0.646450075573822,7.1600168019644626,中级,无,无,8.08518613310298,25.738250182758176,0.09838181738360768,是,是,0.5365506558903126,0.8590489148285522,是,是,深基坑,12.15079717964725,0.689584154337597,0.11251466910926597,0.9263473783696964,0.21415911530521334,5.255962644620066,0.23079576737530091
0.798626092034611,0.31984987180178187,否,0.7093176977984245,0.7373069471916944,7.799265141299225,初级,1次,1次,1.5909659172757529,37.80692890873516,0.020977392738880992,是,是,0.7696561888275874,0.462329309679711,是,是,配电箱,17.350413231639344,0.6528348290909047,0.5285539708434829,0.646745610135707,0.4339289135832101,1.4923273184977937,0.458713878506521
0.7135854520405145,0.35955380991575114,否,0.5229503437261893,0.5479247239386152,1.4516711913813851,中级,无,≥2次,9.801982546050567,23.49452823566555,0.08160144209550405,是,是,0.5306548553322086,0.5071378971985121,是,是,塔吊,4.573936004436992,0.44652907021385135,0.14562984302504328,0.9592241295348983,0.45949359609438567,3.466816663729245,0.5457839786374001
0.6360334239534988,0.45806459048999737,否,0.7725192728592956,0.6392927241180484,10.38100354666166,无证,无,无,1.6916743936599232,37.30262095976223,0.0022150578339200293,是,是,0.7546770938027116,0.8840704675313202,是,是,深基坑,5.624416311679429,0.33978142603063927,0.6564909821823138,0.6334178025701275,0.8930652508242858,2.7499174120668552,0.6019543143819703
0.9144294438701754,0.1796798788211334,否,0.7831209644882221,0.736632654337463,29.331977763825876,初级,无,1次,6.414829698915128,36.89231380729892,0.24632916108349334,是,是,0.6370989568404328,0.6319334262800801,是,是,车辆,33.266385456679984,0.5894746986761468,0.40223749541321646,0.9397909066187322,0.8874071693637685,0.3295307741645086,0.967839220437091
0.7857260445078892,0.18834519541285852,否,0.7219519143475068,0.5633521594614834,3.4788806583614478,高级,无,1次,7.4131882304209284,26.399783632358986,0.03127328698359758,是,是,0.764191988817395,0.5884809147025472,否,是,深基坑,16.925541046158273,0.6144440732841854,0.4703553268121495,0.6760264370115383,0.24312271428251908,1.4447639211625403,0.8188994754998166
0.7899015805711057,0.41442129749560896,否,0.6921913024201958,0.5799177619563307,3.9569300668578506,中级,无,无,2.028013324306812,28.35313776214239,0.1984819611269962,是,否,0.6782975533537114,0.9355940306980143,是,否,塔吊,11.994616244279957,0.3946712224913767,5.769990987665369e-06,0.5717831227151308,0.7229916865825902,4.380973280752126,0.49174890081104305
0.0387250563129793,0.11702375695919795,否,0.6274391350148649,0.8174866273983239,8.154390111918397,中级,≥2次,无,2.798903518996667,36.79529269038443,0.6003502431639209,是,是,0.6474045052676485,0.7681229951857723,是,是,深基坑,7.471582431267953,0.5856034875312945,0.44693817114121975,0.9928050399398699,0.77877181721197,1.848141738944357,0.31166575509629485
0.7965078194739121,0.2691292988375078,否,0.5506979680717611,0.5459865693520154,0.7540610581722753,高级,无,无,1.448438085790258,50.102577758260374,0.5975209861120917,否,是,0.7031153405436561,0.6922208789356721,是,否,高支模,11.52692561892956,0.7755026506149694,0.4284044465911749,0.8722515466607397,0.934640904109113,3.3033997461757663,0.284681012605799
0.7515169357916072,0.2825212620826153,否,0.4439812362241703,0.7362836412227909,18.110723900385818,高级,1次,1次,0.9922516296501271,48.109608809574446,0.011302692410682363,是,是,0.5523129888525808,0.4114482595593663,是,是,高支模,3.0727523364970835,0.6349511544986184,0.1782502577837298,0.7304282045859394,0.3067806527437197,6.007097725523085,0.34976084396615975
0.9484693266988066,0.6246551913028408,否,0.9081098114139051,0.4783240440581277,8.904279040358878,初级,1次,1次,6.089926096901763,62.94184120779543,0.004357004762265941,是,是,0.5141412062299653,0.6253921260664541,是,是,高支模,22.70017904915252,0.7892851291495752,0.36841125108687,0.8429686003358714,0.11378327489281256,2.4194427801254133,0.5693665637893758
0.47683206413841916,0.27099020204255336,否,0.7108956211242704,0.6923448351761612,5.454992201632428,高级,1次,无,5.0451939352205954,33.09353854521839,0.33477410208787767,是,是,0.395102212860748,0.9072272716474474,是,是,配电箱,14.951361033169691,0.5914253086041704,0.5503073823615976,0.6638482607351816,0.7172492011941497,4.315438094657854,0.5964339181880419
0.8744098334369808,0.7959566016427909,否,0.8303151558345514,0.5948328147392328,8.501765729712083,初级,≥2次,无,9.986539230158087,34.456648898517564,0.45035453884400123,是,是,0.7724608295784181,0.8747849877833231,是,是,深基坑,11.902327387361595,0.4440876697851579,0.2392805530299877,0.8491645878267015,0.7158313174494685,3.5906191743868847,0.8002076899422684
0.5343295317159223,0.33426994137105537,否,0.7044717740139788,0.562533039422541,10.94938194643488,高级,1次,1次,2.396961532358546,40.244650820636366,0.051357560245953296,是,是,0.6514857820401807,0.33443902642064366,是,否,车辆,49.57612049676017,0.6733517356091406,0.0,0.8996984237016992,0.5244966793292344,3.7104897145236624,0.48322387518102133
0.8722337049022155,0.25605498552147926,否,0.6826591791758058,0.5232038616110329,1.3836540617429312,中级,无,1次,4.362463466532063,21.096160883761822,0.03811148701109419,是,是,0.17615326261945655,0.7969651212796909,是,是,深基坑,27.14233444154619,0.1521620081619793,0.3163185121062584,0.8489828329365046,0.8481260209195443,3.450064109664702,0.73987605502259
0.27755193124013666,0.2820586482313407,否,0.6731722132782644,0.696925946260278,1.0651852202940228,中级,无,无,9.702472443750594,27.098366925426433,0.05789613776574906,是,是,0.8309638139277875,0.7855328105579613,是,是,塔吊,1.7191070116812568,0.5522123465192289,1.702430704603505e-12,0.5646922504345331,0.33792431817034957,2.592046910016208,0.6563429125641328
0.6924872444297425,0.5288436723958738,否,0.44317244239600073,0.5840202067222086,13.061345797820334,中级,无,1次,0.9428309192298912,28.082663988147143,0.3546456171590014,是,是,0.7548622530695932,0.8912413226236697,是,是,塔吊,17.51842820250451,0.6874421173302343,0.04180789351159404,0.6576611095002414,0.5674774712859385,0.6441521118362052,0.45488729031982617
0.477610009157074,0.33143359106828635,否,0.6846318015953068,0.7148038299727075,24.560458163502602,中级,无,无,0.717479522281792,71.80932607447369,0.5704534926508513,是,是,0.9546199253659642,0.8555929205279449,否,是,高支模,2.40061464514724,0.6176409804345852,0.35738375369019776,0.8490400711791918,0.5097508978954391,3.0280754650507644,0.5715365353488868
0.5016981947030089,0.1755572453411148,否,0.6857776147922593,0.5696407721178295,7.390173921205442,高级,1次,无,5.889285731536802,92.96136775468946,0.2999761283333375,是,是,0.5915917819482986,0.7811588979641789,是,是,深基坑,0.14396621260439413,0.3968986497700595,0.48066487090718435,0.8619039699287485,0.4434363102277373,1.9582577472994602,0.8613072903506318
0.5784460230920492,0.8892955394775619,否,0.7375713116919008,0.681554503378369,1.7423850014073743,高级,无,1次,9.806185518682469,9.99117873494166,0.15557690024827703,是,是,0.785580880308542,0.9169013587733315,是,是,配电箱,8.27419039828128,0.5622382721220446,0.8529122071767626,0.8743334384802054,0.4483917480534793,1.8160587320936037,0.9211873929891985
0.7110346745080854,0.4150339179569374,否,0.5038939032652839,0.4840801990029865,7.899814265576374,初级,无,1次,9.455861645692494,11.53629644283705,0.023461489742325675,是,是,0.7848415342817638,0.6812080629324984,否,是,配电箱,5.089650031421994,0.5282308433082603,0.19295752275451414,0.9486312767438086,0.5935251376607821,3.8666882642464317,0.8669956388577633
0.4576531772988352,0.19936444622183755,否,0.5592453472702794,0.5008888245590088,10.911515574759967,中级,无,无,5.773961269587744,7.496660414680942,0.1806576339796609,否,是,0.8795959016198961,0.7527477599105359,是,是,配电箱,26.899576384271445,0.5342487740823308,0.17293345153124554,0.5309988816243967,0.9370690775575254,3.4738763211403887,0.897964262946692
0.39492720849209795,0.1096774727793168,否,0.6597964436290408,0.7467946403220826,4.215349245015986,初级,无,无,4.820014175202232,12.542185319808425,0.058946697525045964,是,是,0.10986069620442815,0.9356291798456154,是,是,高支模,3.7263873184056786,0.6699350938629232,0.37104391225460764,0.8889353910373047,0.5258440765696419,3.7175309876030145,0.7661174860236337
0.7428078639457278,0.728491300899268,否,0.6560801181501811,0.6080856752911927,1.1548084025893472,初级,无,无,6.07537569332635,16.752215153951756,0.15481987224235513,是,是,0.31986108945403763,0.5250063742029805,是,是,高支模,0.044506076256062094,0.5532310662395952,1.872429586598999e-12,0.7359020176833506,0.8092809084432138,3.9102331859642656,0.8079445676202051
0.38136608482150386,0.273282534461348,否,0.6452116312386207,0.6713854902414499,3.489811552886095,中级,无,无,1.0972886977833696,17.805771024946875,0.002001821480398659,是,是,0.15393988170397457,0.5734963049765294,否,否,塔吊,57.80757911385525,0.2278768145620628,1.6802587507773879e-12,0.7034282653085646,0.07579070771450573,1.6866465943154543,0.8430161237154126
0.7662463967452059,0.15584057145036811,否,0.514022192612442,0.7985742979289508,22.73110206446804,高级,无,1次,4.105815952352714,12.802087145326945,0.17832086845251394,是,是,0.14591912677547245,0.8788441422349825,是,否,塔吊,2.75278266876206,0.401039447002021,1.372370187137822e-12,0.9291787686363883,0.50441429659383,0.4285265315533915,0.7991733166288899
0.24816664320508142,0.3582924233895376,否,0.6372770186148347,0.8611938517490845,1.486970251210324,中级,无,≥2次,9.012703382468317,33.88578917516147,0.09310353249559912,是,是,0.679767588950128,0.7461469259786888,是,否,车辆,6.165961189113241,0.8750435513226466,0.07931311046675642,0.893242104956883,0.5429380974033169,2.7742960648111157,0.5483086738069978
0.04598134769972157,0.2016239499893201,否,0.7202151285285491,0.6031228901176521,2.3682424220799296,高级,无,无,4.069636200729292,14.125924240783089,0.6960320835107641,是,是,0.4697423640998201,0.4351296650905151,是,是,配电箱,51.289218254960176,0.5606975205277619,1.541912362190106e-12,0.6273062483927212,0.9026825254000675,0.9709848294392827,0.60554202378013
0.8155414944006015,0.3659653606982637,否,0.7099134138821329,0.5794945926617415,14.980666514212613,中级,无,无,1.069794972136151,29.07193578437855,0.2806068161680843,是,是,0.22504799515075,0.7155138847465996,是,是,配电箱,2.147707621124049,0.704452315326483,1.381789682403375e-12,0.8334844715064653,0.24919989752428498,3.542075580515713,0.5960366983324336
0.8263330684504459,0.5073236169994758,否,0.6954104544831121,0.5021984368904187,0.9472001064356512,中级,无,无,3.1413354151300155,45.52509855297704,0.6623288862767822,是,是,0.8964866475327194,0.9646063674927707,是,是,车辆,17.727052669481484,0.8637554318064636,0.2590009324676651,0.8729868560559674,0.08614948161686727,3.034777576154477,0.22118868988388682
0.6720872794671987,0.2438367845744817,否,0.7278684827756677,0.653763579861271,2.185857937709383,初级,无,无,8.421104745066259,13.969881653726134,0.4298357855744543,否,是,0.506486149635687,0.7988999541104052,是,是,高支模,55.67012761522662,0.7787453023727283,0.0,0.8273973377763257,0.8180947046057209,1.9614441931389242,0.46849381792532047
0.5524168138252132,0.11834576556785277,否,0.7101110187426375,0.5589743367357785,4.512512818589444,无证,无,无,4.340254861454014,10.789928134499682,0.22523968394576216,是,是,0.4390882816212024,0.5453118834172933,是,是,深基坑,24.126494994176394,0.7449433390129779,0.31134485858454464,0.9400361851176056,0.8874421497483627,2.5735561617070397,0.9666837327225594
0.7668650071164884,0.08613411033484385,否,0.7778828096394762,0.6649751686447554,1.787912163481471,无证,无,无,8.546635201491881,16.424986735465517,0.5725612415056904,是,是,0.4603922596123985,0.8168772883902395,是,否,高支模,13.753641195961503,0.3741954012389514,0.20008605590684292,0.8695573978300434,0.9292554064198933,4.002515620588291,0.5655886075276241
0.5710086978346958,0.2844238561904353,否,0.47878719005316633,0.4855421822664767,4.036780996082935,中级,无,无,9.557678580458742,67.93593969896367,0.3382866620721509,否,是,0.8788596085135753,0.3770526542154554,是,否,车辆,3.6668661600615553,0.5668233164913171,0.4672859171808972,0.8608430961331376,0.551280623979862,2.102646914077271,0.20514084971048205
0.684008115977316,0.17261612016076355,否,0.7931044527789147,0.6502342936598553,8.966587333605888,中级,无,≥2次,4.599387229245622,21.51008010654303,0.5206002279277986,是,是,0.7829592947769128,0.852985187953796,是,是,深基坑,12.893404934147132,0.24106322849742276,0.23300879638906236,0.9580986750029906,0.8696992680271349,3.814974127935085,0.6014733301254126
0.8009550442064811,0.46407026941696355,否,0.6505975488621707,0.4109073813290057,0.6662407516104005,中级,无,无,9.798978794424329,30.49186915623326,0.24620065850976672,是,是,0.6767745766039144,0.8860182831180051,是,是,深基坑,2.458094849619473,0.6051142800225741,0.43494871742252295,0.8618222815494735,0.542922230119599,2.28568829774205,0.45037139584299235
0.8434957887154996,0.3652196783845651,否,0.6640659906404229,0.7343948264362071,38.84796504606777,中级,无,1次,7.221612170396838,65.6478365357408,0.4487533495259536,是,是,0.4659662176767294,0.839559168521155,否,是,车辆,3.6920635602708805,0.1735401742187373,0.6824451656467779,0.9141934937547749,0.1570300708466711,2.7070525686465103,0.3978450873866857
0.45716974467834165,0.20631729429684412,否,0.7514400855810505,0.4999739445256899,3.7414762116329348,初级,无,无,4.903757706342731,25.961852347592167,0.21655858483110293,是,是,0.8946168602715013,0.5724136889712828,是,是,高支模,10.827787171418121,0.8610039966630298,0.055940390394431765,0.8062802009623835,0.65149347381843,0.6101328204524906,0.8465567526500769
0.4949923372169914,0.08841156316680161,否,0.6319753075461269,0.46358346752409824,12.490180499406765,高级,无,1次,9.701305822527502,20.658631142209977,0.09972220543335394,否,是,0.4834530089084261,0.948161861154297,是,是,配电箱,0.6406163406459798,0.6238876236265598,0.30207218960880766,0.8645152138613426,0.6961591904256715,4.423568527052606,0.8721056307158055
0.7329712382199499,0.3344468023390041,否,0.6546517427959936,0.3745625532829068,0.7968585270229216,初级,无,无,9.729684869816992,49.791443569716876,0.1490381853262171,是,是,0.49651217387281105,0.5522688410823892,是,是,车辆,1.745853614465365,0.8691217644848525,0.6675805856441899,0.9255304790923486,0.7476923370851432,1.4755202828122131,0.5509301006902384
0.45278949546371083,0.2223763192483201,否,0.8192932755796549,0.5523880777683979,7.058642813981878,初级,1次,1次,6.09912626008736,25.53083837560626,0.29407634049843084,是,是,0.6162013783507713,0.7585382514114846,是,是,配电箱,54.807319504190254,0.6107251167961883,1.1526218186593191e-12,0.9371203377330529,0.5881187911653174,2.649903018919377,0.40999658804946787
0.5441332521023934,0.23246860517502943,否,0.6148161996589486,0.7468226354426166,0.13963645159386073,无证,无,无,0.13667166145751253,19.117305075242623,0.28579309416856513,是,是,0.13404210072772826,0.5774308166154302,是,是,塔吊,2.5783704175784736,0.7987534741975273,0.14498107225372026,0.892533184857611,0.7167840377823557,1.974046386705476,0.3899560552689333
0.7887630803549971,0.7282735069194636,否,0.6251047737120692,0.5451804225127381,4.247253473838532,高级,无,1次,7.481006863235962,39.80909477442148,0.12549977860369213,否,是,0.6660052363208275,0.731188939347622,是,是,高支模,2.8653169682983837,0.25983105142962526,0.5812664163837113,0.7109242789233786,0.7408626205544863,3.863732505269977,0.3934968094635182
0.667228815076471,0.3622602421147523,否,0.7638804454114676,0.7235217902452165,12.241026007650204,高级,无,无,6.8958566765650176,27.041592562638282,0.005471705479804944,是,否,0.8938014304821205,0.29601425589456576,是,是,配电箱,28.946673439304803,0.7238282537126444,0.15936138655536095,0.8434261482423173,0.5502632839054198,1.1910466778824964,0.7268851153846365
0.6193133702935854,0.12543664687298361,否,0.7299037191756326,0.6519391672924819,7.915384750933667,无证,1次,≥2次,8.154339908796828,31.153829082827865,0.32814095080834804,是,是,0.5775230391357626,0.9460040316649578,是,是,深基坑,18.621624075632184,0.053700080372756975,1.240669707363359e-12,0.9109095822553097,0.5621512450905277,0.8887215027258248,0.7663262125334735
0.8295378337377721,0.6916508453803943,否,0.8558320374488945,0.7727268881264718,12.244079405834201,初级,无,1次,9.53144480328774,23.71260290728799,0.2525637197947092,是,是,0.43020574858703475,0.762557438125172,是,是,车辆,28.532702605413114,0.934539874868689,0.0,0.9157914951101201,0.670448403628839,0.7491805585999938,0.5450862818945791
0.9171132811424599,0.3997354365368285,否,0.7163839352551634,0.43192832079073296,14.47378639620446,中级,1次,1次,1.06050430360483,33.72798419097956,0.03434997507646996,是,是,0.8675411136195075,0.8050522973994748,是,是,深基坑,15.629179709752846,0.8058525563287726,0.22629591642742053,0.8842570880237866,0.6722229052846818,6.106451134757273,0.7060743182467616
0.3079350112359295,0.13883295124228842,否,0.6727616442927206,0.6171000769821269,3.3276762782118787,高级,无,1次,4.305126274994109,52.90178553054272,0.047190909385954515,是,是,0.31747053062859754,0.6570746091133265,否,是,配电箱,12.25973071768876,0.625534980032154,0.018770926633403257,0.824114095234525,0.5515443417834872,2.3419431204444376,0.728101240114818
0.8693899578016302,0.3471361474922962,否,0.6308165938294163,0.637554543093927,7.682521825673349,高级,无,1次,5.771392274473328,23.71030361157136,0.25778833047427224,否,是,0.7433730698173467,0.8500051328381891,是,是,车辆,4.376694093090677,0.3218958339852146,1.3791014317425805e-12,0.9102147725266814,0.9071458218275035,2.548993353306979,0.8102870248198937
0.2945191454159712,0.35776203007932067,否,0.769739303343714,0.5797555009510208,10.740649839736014,中级,无,1次,5.802344694093335,13.090265471177752,0.2615299606587255,是,否,0.3657734160647221,0.9808707307355806,否,是,塔吊,15.186674814340051,0.9416356018117994,1.1831093116839583e-12,0.9315316687337177,0.5039601289098533,0.6176121965328392,0.749893739203094
0.7764196495907533,0.2548989792976065,否,0.7633580430536152,0.5203907402915318,27.69537686492043,高级,无,1次,0.5127007697592489,28.81432425654116,0.2607589212078358,是,是,0.26648962440725893,0.8017832447464892,是,是,高支模,17.6475639237933,0.23525049178975313,0.0,0.9263378109288251,0.9293224644058656,1.4147658342104479,0.6083184682584285
0.7978056867273393,0.43158925415662946,否,0.6461661941651129,0.5358994180740099,2.647083671330337,初级,无,1次,8.221245852473658,13.771385761102934,0.2782216738107961,是,是,0.7560203161497469,0.6068478507054145,是,是,配电箱,2.7263666682471643,0.8327006449742334,0.113080854875538,0.8028529527689751,0.7245586398869724,2.148499377081019,0.7718746416428903
0.8328082445095939,0.4797263584168778,否,0.8816157186457286,0.6458813414178055,4.653622957022046,中级,无,无,0.22556150885066018,38.1532525187132,0.08091711117454663,是,是,0.5261646145854839,0.7421019214943585,否,是,深基坑,23.351085439901315,0.36476584437001336,0.36498131886898144,0.7521633289809714,0.823512477176834,2.792355535343718,0.8084785572444186
0.37042042855659607,0.31255977268653123,否,0.6504035967179866,0.6685347913907944,16.46823411912315,中级,无,无,5.888889465422835,34.14744599141964,0.08966892356362093,否,是,0.42977365015225505,0.8416998669158362,否,是,深基坑,14.664139194236643,0.4578124600758156,1.8651604866997504e-12,0.6644800141381055,0.26160995892042493,3.406801220915985,0.9344041670544256
0.3055669685591313,0.5129531573583128,否,0.6330997519221141,0.4825744184279144,13.041252229083646,高级,1次,无,5.758635523670819,20.249227485978153,0.6776097122005467,是,是,0.7889549807519268,0.9068921482923807,是,是,配电箱,17.91361327330615,0.8702901056634685,0.41035515355123087,0.58605503641782,0.638390407437498,2.951462117004721,0.6694938120142884
0.6546325256912732,0.45801466822482556,否,0.6425370680215801,0.7036577551669613,3.0588930542795305,高级,无,无,4.1721010391484015,61.85658552857858,0.10717494585771588,是,是,0.6210608722851813,0.6480353207540814,是,是,配电箱,46.67777827828592,0.4934037843092301,0.007176474425875588,0.3056154450858768,0.6115042300460883,1.1957259578375612,0.6967441143628159
0.9031533343109316,0.4769546048961847,否,0.7524688253139761,0.6401735146591094,7.0702122675819865,高级,无,无,0.07636546069988981,26.976280316797897,0.33968141397822,是,否,0.8322317648186776,0.6935619596847826,是,是,塔吊,10.70734662039602,0.695668294020246,0.2237051314648442,0.8687098779565811,0.7566373599785247,2.866396697407584,0.29108589596117607
0.8883626521609267,0.31122907421115437,否,0.7048451732202373,0.6712902289948613,10.344342827326727,初级,无,1次,2.76227973314235,28.527796161571775,0.3450958507917574,是,是,0.43354147317903874,0.8322853079179824,是,是,高支模,10.234697230544429,0.35930688052542675,0.16339869512093386,0.8072503491242833,0.5507687482488755,2.2638247942168883,0.892475365434156
0.6168092766123499,0.11834378461643424,否,0.5527077484279428,0.7416558333951973,17.541339537448458,中级,无,无,3.581449039920699,43.58741012551804,0.244016842030877,是,是,0.05999347874898066,0.72834333839065,是,是,深基坑,4.576791569285217,0.1731866982948259,1.8669069567564367e-12,0.5951863753171909,0.3966110598776199,2.9587829125690197,0.9168089406455407
